sample_id	population	group
WolfCreek_20_078	Wolf_20	Kootenai
WolfCreek_20_080	Wolf_20	Kootenai
WolfCreek_20_081	Wolf_20	Kootenai
WolfCreek_20_082	Wolf_20	Kootenai
WolfCreek_20_083	Wolf_20	Kootenai
WolfCreek_20_084	Wolf_20	Kootenai
WolfCreek_20_085	Wolf_20	Kootenai
WolfCreek_20_086	Wolf_20	Kootenai
WolfCreek_20_087	Wolf_20	Kootenai
WolfCreek_20_088	Wolf_20	Kootenai
WolfCreek_20_089	Wolf_20	Kootenai
WolfCreek_20_090	Wolf_20	Kootenai
WolfCreek_20_091	Wolf_20	Kootenai
WolfCreek_20_092	Wolf_20	Kootenai
WolfCreek_20_093	Wolf_20	Kootenai
WolfCreek_20_094	Wolf_20	Kootenai
WolfCreek_20_095	Wolf_20	Kootenai
WolfCreek_20_096	Wolf_20	Kootenai
WolfCreek_20_097	Wolf_20	Kootenai
WolfCreek_20_098	Wolf_20	Kootenai
WolfCreek_20_099	Wolf_20	Kootenai
WolfCreek_20_100	Wolf_20	Kootenai
