"Axis1","Axis2","Axis3","sample_id","population","group"
-6.64666048468687,-0.251541747372463,-2.92658893964102,"AdamsBR3_17_01","Adams","Athabasca"
-6.53953834387188,-0.763470777036473,-1.88405409271992,"AdamsBR3_17_02","Adams","Athabasca"
-6.59703335019923,-0.51971572321219,-3.71144106437631,"AdamsBR3_17_03","Adams","Athabasca"
-5.13897517545634,-2.96018828911686,-5.75033376753663,"AdamsBR3_17_07","Adams","Athabasca"
-6.00179378674071,-2.74948458592056,-7.86266884767638,"AdamsBR3_17_09","Adams","Athabasca"
-6.37008344305404,-0.936642477878709,-3.70738361881398,"AdamsBR3_17_11","Adams","Athabasca"
-5.71761712127273,-2.8017388569357,-4.90406015264483,"AdamsBR3_17_12","Adams","Athabasca"
-5.81442327173586,-0.864749550563425,-1.21031329809472,"AdamsBR3_17_13","Adams","Athabasca"
-6.11299813220862,-0.656508966781556,-1.41925294202961,"AdamsBR3_17_15","Adams","Athabasca"
-6.49119870824606,-0.933943455541979,-1.85401687568542,"AdamsBR3_17_19","Adams","Athabasca"
-5.79358410217219,-1.83012975677385,-3.98047772467353,"AdamsBR3_17_20","Adams","Athabasca"
-6.72699244532508,-0.1683440590259,-1.43628403676564,"AdamsBR3_17_22","Adams","Athabasca"
-6.21583046396816,-1.79582078249794,-3.62427533598533,"AdamsBR3_17_24","Adams","Athabasca"
-6.27438091686552,-2.35300653421587,-6.30309752656029,"AdamsBR3_17_25","Adams","Athabasca"
-6.13640996958467,-2.26727257574008,-6.34643199809665,"AdamsBR3_17_28","Adams","Athabasca"
-1.1769409790215,-9.26186991006914,4.75549487997246,"ARD_20_01","Arlee","Hatchery_CRT"
-1.1763411371791,-11.761074809643,5.46153384532285,"ARD_20_02","Arlee","Hatchery_CRT"
-1.28459626431647,-9.94564400817527,5.05309993209435,"ARD_20_03","Arlee","Hatchery_CRT"
-1.49166000040017,-10.7912983870821,4.30915539490555,"ARD_20_05","Arlee","Hatchery_CRT"
-1.31502024675909,-8.11404779495668,4.18327726241549,"ARD_20_06","Arlee","Hatchery_CRT"
-1.35422315193627,-11.128751852569,4.71182212794315,"ARD_20_07","Arlee","Hatchery_CRT"
-1.44321433685693,-10.0191609047563,3.0461931414233,"ARD_20_10","Arlee","Hatchery_CRT"
-1.4558514915772,-9.10417181237426,3.54761989215504,"ARD_20_11","Arlee","Hatchery_CRT"
-1.58944413531062,-8.8318810373389,5.07230342238133,"ARD_20_12","Arlee","Hatchery_CRT"
-2.31167964362592,-9.83434344372894,4.14114090652121,"ARD_20_13","Arlee","Hatchery_CRT"
-1.55165927079276,-11.0217869542113,3.46923995370818,"ARD_20_14","Arlee","Hatchery_CRT"
-2.2847058708742,-9.97114614559677,4.82743596306426,"ARD_20_15","Arlee","Hatchery_CRT"
-2.01289280223704,-9.18761657818671,5.18397121528556,"ARD_20_16","Arlee","Hatchery_CRT"
-0.0654975536384469,-9.95722857868244,3.58295997744674,"ARD_20_17","Arlee","Hatchery_CRT"
-1.64271062431776,-10.1809666410257,3.28981631657694,"ARD_20_18","Arlee","Hatchery_CRT"
-1.67632442328957,-9.5382410919558,4.66364178422874,"ARD_20_20","Arlee","Hatchery_CRT"
-0.97996876333517,-9.32131516071677,4.20989417145383,"ARD_20_21","Arlee","Hatchery_CRT"
