"Axis1","Axis2","Axis3","sample_id","population","group"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_01","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_02","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_03","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_07","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_09","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_11","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_12","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_13","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_15","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_19","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_20","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_22","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_24","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_25","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"AdamsBR3_17_28","Adams","Athabasca"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"ARD_20_01","Arlee","Hatchery_CRT"
-8.07279868843204e-05,-0.00348602362568797,0.00706566298864323,"ARD_20_05","Arlee","Hatchery_CRT"
0.0276462658547302,-0.00385052713372312,0.00717278090019018,"ARD_20_07","Arlee","Hatchery_CRT"
0.0276514913955629,-0.00385567003922258,0.00717567411903809,"ARD_20_10","Arlee","Hatchery_CRT"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"ARD_20_11","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"ARD_20_12","Arlee","Hatchery_CRT"
0.0275624263891724,-0.0117790343512056,0.0032594029924126,"ARD_20_13","Arlee","Hatchery_CRT"
0.0140806080292106,1.2563289019796,0.629752772122092,"ARD_20_14","Arlee","Hatchery_CRT"
-8.07279868843204e-05,-0.00348602362568797,0.00706566298864323,"ARD_20_15","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"ARD_20_16","Arlee","Hatchery_CRT"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"ARD_20_18","Arlee","Hatchery_CRT"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"ARD_20_21","Arlee","Hatchery_CRT"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"ARD_20_22","Arlee","Hatchery_CRT"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"ARD_20_23","Arlee","Hatchery_CRT"
0.0560580028933105,2.52370268838883,1.25646327029371,"ARD_20_24","Arlee","Hatchery_CRT"
0.0275624263891724,-0.0117790343512056,0.0032594029924126,"ARD_20_25","Arlee","Hatchery_CRT"
0.0276462658547302,-0.00385052713372312,0.00717278090019018,"ARD_20_30","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"ARD_20_31","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"Arlee_06_04","Arlee","Hatchery_CRT"
0.0275624263891724,-0.0117790343512056,0.0032594029924126,"Arlee_06_05","Arlee","Hatchery_CRT"
0.0276462658547302,-0.00385052713372312,0.00717278090019018,"Arlee_06_10","Arlee","Hatchery_CRT"
0.0275624263891724,-0.0117790343512056,0.0032594029924126,"Arlee_06_11","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"Arlee_06_15","Arlee","Hatchery_CRT"
0.0275624263891724,-0.0117790343512056,0.0032594029924126,"Arlee_06_16","Arlee","Hatchery_CRT"
-1.38643042006761,0.0147391517760694,0.00170976741129603,"Arlee_06_17","Arlee","Hatchery_CRT"
-0.000169792993274855,-0.011409387937671,0.00314939186201774,"Arlee_06_19","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"Arlee_06_20","Arlee","Hatchery_CRT"
0.030394669520534,-0.0145664891319134,0.00482752760798056,"Arlee_06_21","Arlee","Hatchery_CRT"
0.0276514913955629,-0.00385567003922258,0.00717567411903809,"Arlee_06_22","Arlee","Hatchery_CRT"
0.030394669520534,-0.0145664891319134,0.00482752760798056,"Arlee_06_23","Arlee","Hatchery_CRT"
0.0276462658547302,-0.00385052713372312,0.00717278090019018,"Arlee_06_24","Arlee","Hatchery_CRT"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"Arlee_08_08","Arlee","Hatchery_CRT"
-8.07279868843204e-05,-0.00348602362568797,0.00706566298864323,"Arlee_08_09","Arlee","Hatchery_CRT"
0.0275572008483396,-0.0117738914457061,0.00325650977356469,"Arlee_08_16","Arlee","Hatchery_CRT"
0.0277195435196898,-0.000357118864499599,0.000103223749128997,"Arlee_08_18","Arlee","Hatchery_CRT"
-0.000169792993274855,-0.011409387937671,0.00314939186201774,"Arlee_08_20","Arlee","Hatchery_CRT"
0.0276462658547302,-0.00385052713372312,0.00717278090019018,"Arlee_BY21_01","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"Arlee_BY21_03","Arlee","Hatchery_CRT"
-1.386519485074,0.00681578746408638,-0.00220650371532946,"Arlee_BY21_05","Arlee","Hatchery_CRT"
