Sample_ID	Heterozygosity	Raw_Ancestry
BearCreek_20_036	0.00014098406880022558	7.049203440011279e-05
BearCreek_20_037	0.0	0.0
BearCreek_20_038	0.0	0.0
BearCreek_20_039	0.0	0.0
BearCreek_20_040	0.00014132278123233464	7.066139061616732e-05
BearCreek_20_041	0.0	0.0
BearCreek_20_042	0.0	0.0
BearCreek_20_043	0.0	0.0
BearCreek_20_044	0.0	0.0
BearCreek_20_045	0.00014031149151115475	7.015574575557738e-05
BearCreek_20_046	0.00014289797084881395	7.144898542440698e-05
BearCreek_20_047	0.0	0.0
BearCreek_20_048	0.00014040999719180006	7.020499859590003e-05
BearCreek_20_049	0.000284050560999858	0.000142025280499929
BearCreek_20_050	0.0	0.0
BearCreek_20_051	0.0	0.0
BearCreek_20_052	0.0	0.0
BearCreek_20_053	0.00014156285390713478	7.078142695356739e-05
BearCreek_20_054	0.000140805406927626	7.0402703463813e-05
BearCreek_20_055	0.0	0.0
BearCreek_20_056	0.00028244598220590313	0.00014122299110295156
BearCreek_20_057	0.00014112334180073385	7.056167090036692e-05
BearCreek_20_058	0.0	0.0
BearCreek_20_059	0.0	0.0
BearCreek_20_060	0.0	0.0
BearCreek_20_061	0.0	0.0
BearCreek_20_062	0.00014060742407199101	7.030371203599551e-05
BearCreek_20_063	0.0	0.0
BearCreek_20_064	0.0	0.0
BearCreek_20_065	0.00014066676044450696	7.033338022225348e-05
BearCreek_20_066	0.0001405283867341203	7.026419336706015e-05
BearCreek_20_067	0.00028551034975017847	0.00014275517487508923
BearCreek_20_068	0.00014040999719180006	7.020499859590003e-05
BearCreek_20_069	0.0	0.0
BearCreek_20_070	0.00042140750105351877	0.00021070375052675939
BearCreek_20_071	0.0	0.0
BearCreek_20_072	0.0	0.0
BearCreek_20_073	0.0	0.0
BearCreek_20_074	0.0	0.0
BearCreek_20_075	0.0	0.0
BearCreek_20_076	0.0	0.0
BearCreek_20_077	0.0	0.0
BearCreek_20_078	0.0	0.0
BearCreek_20_079	0.0	0.0
BearCreek_20_080	0.0	0.0
BearCreek_20_081	0.0001417635384179189	7.088176920895946e-05
BearCreek_20_082	0.0	0.0
BearCreek_20_083	0.00019193857965451057	9.596928982725528e-05
BearCreek_20_084	0.00016406890894175554	8.203445447087777e-05
BearCreek_20_085	0.00042408821034775233	0.00021204410517387616
BearCreek_20_087	0.00014382281029771322	7.191140514885661e-05
BearCreek_20_089	0.00014166312508853945	7.083156254426973e-05
BearCreek_20_090	0.0002821272393849626	0.0001410636196924813
BearCreek_20_091	0.0	0.0
BearCreek_20_092	0.00014345144168698896	7.172572084349448e-05
BearCreek_20_093	0.0	0.0
BearCreek_20_094	0.0	0.0
BearCreek_20_095	0.0	0.0
BearCreek_20_096	0.0	0.0
BearCreek_20_097	0.0	0.0
BearCreek_20_098	0.0	0.0
BearCreek_20_099	0.0	0.0
BearCreek_20_100	0.00014060742407199101	7.030371203599551e-05
BearNF_23_17	0.01892465511142554	0.9887690130880792
BearUp_22_01	0.0	0.0
BearUp_22_02_1	0.0	0.0
BearUp_22_02	0.0	0.0
BearUp_22_03	0.0	0.0
BearUp_22_04	0.0	0.0
BearUp_22_05	0.0	0.0
BearUp_22_06	0.0	0.0
BearUp_22_07	0.00014037057832678272	7.018528916339136e-05
BearUp_22_08	0.0	0.0
BearUp_22_09	0.0	0.0
BearUp_22_100	0.0	0.0
BearUp_22_101	0.00014180374361883155	7.090187180941577e-05
BearUp_22_103	0.0	0.0
BearUp_22_105	0.0	0.0
BearUp_22_106	0.0	0.0
BearUp_22_107	0.0	0.0
BearUp_22_108	0.0	0.0
BearUp_22_109	0.0	0.0
BearUp_22_10	0.0	0.0
BearUp_22_110	0.0	0.0
BearUp_22_111	0.0	0.0
BearUp_22_112	0.0	0.0
BearUp_22_113	0.0	0.0
BearUp_22_114	0.0	0.0
BearUp_22_115	0.000140331181588549	7.01655907942745e-05
BearUp_22_116	0.0	0.0
BearUp_22_117	0.0	0.0
BearUp_22_118	0.0	0.0
BearUp_22_119	0.0	0.0
BearUp_22_11	0.0	0.0
BearUp_22_120	0.00014072614691809738	7.036307345904869e-05
BearUp_22_121	0.0	0.0
BearUp_22_12	0.0	0.0
BearUp_22_13	0.0	0.0
BearUp_22_14	0.0	0.0
BearUp_22_15	0.0	0.0
BearUp_22_16	0.0	0.0
BearUp_22_17	0.0	0.0
BearUp_22_18	0.0	0.0
BearUp_22_19	0.00014037057832678272	7.018528916339136e-05
BearUp_22_20	0.0	0.0
BearUp_22_21	0.0	0.0
BearUp_22_22	0.0	0.0
BearUp_22_23	0.0	0.0
BearUp_22_24	0.0	0.0
BearUp_22_25	0.0	0.0
BearUp_22_26	0.0	0.0
BearUp_22_27	0.0	0.0
BearUp_22_28	0.0	0.0
BearUp_22_29	0.0	0.0
BearUp_22_30	0.0	0.0
BearUp_22_31	0.0	0.0
BearUp_22_32	0.0	0.0
BearUp_22_33	0.0	0.0
BearUp_22_34	0.0	0.0
BearUp_22_35	0.0	0.0
BearUp_22_36	0.0	0.0
BearUp_22_37	0.0	0.0
BearUp_22_39	0.0	0.0
BearUp_22_41	0.0	0.0
BearUp_22_44	0.0	0.0
BearUp_22_45	0.0	0.0
BearUp_22_46	0.0	0.0
BearUp_22_47	0.00014039028499227853	7.019514249613927e-05
BearUp_22_48	0.0	0.0
BearUp_22_49	0.0	0.0
BearUp_22_50	0.0	0.0
BearUp_22_51	0.0	0.0
BearUp_22_52	0.0	0.0
BearUp_22_54	0.0	0.0
BearUp_22_55	0.0	0.0
BearUp_22_56	0.0	0.0
BearUp_22_59	0.0	0.0
BearUp_22_60	0.0	0.0
BearUp_22_61	0.0	0.0
BearUp_22_62	0.0	0.0
BearUp_22_63	0.0	0.0
BearUp_22_64	0.0	0.0
BearUp_22_65	0.0	0.0
BearUp_22_66	0.0	0.0
BearUp_22_67	0.0	0.0
BearUp_22_68	0.0	0.0
BearUp_22_69	0.0	0.0
BearUp_22_70	0.0	0.0
BearUp_22_71	0.0	0.0
BearUp_22_72	0.0	0.0
BearUp_22_73	0.00014283673760891302	7.141836880445651e-05
BearUp_22_74	0.0	0.0
BearUp_22_75	0.0	0.0
BearUp_22_77	0.0	0.0
BearUp_22_78	0.0	0.0
BearUp_22_80	0.00014132278123233464	7.066139061616732e-05
BearUp_22_81	0.0	0.0
BearUp_22_82	0.0	0.0
BearUp_22_83	0.0	0.0
BearUp_22_84	0.0	0.0
BearUp_22_85	0.0	0.0
BearUp_22_86	0.00014132278123233464	7.066139061616732e-05
BearUp_22_87	0.0	0.0
BearUp_22_88	0.0	0.0
BearUp_22_89	0.0	0.0
BearUp_22_90	0.0	0.0
BearUp_22_91	0.0	0.0
BearUp_22_92	0.0	0.0
BearUp_22_93	0.0	0.0
BearUp_22_94	0.0	0.0
BearUp_22_95	0.0	0.0
BearUp_22_96	0.0	0.0
BearUp_22_97	0.0	0.0
BearUp_22_98	0.0	0.0
BearUp_22_99	0.0	0.0
Beetle_23_421	0.0	0.0
Beetle_23_422	0.0	0.0
Beetle_23_423	0.0	0.0
Beetle_23_424	0.0	0.0
Beetle_23_425	0.0	0.0
Beetle_23_426	0.0	0.0
Beetle_23_427	0.0	0.0
Beetle_23_428	0.0	0.0
Beetle_23_429	0.0	0.0
Beetle_23_430	0.0	0.0
Beetle_23_431	0.0	0.0
Beetle_23_432	0.0	0.0
Beetle_23_433	0.0	0.0
Beetle_23_434	0.0	0.0
Beetle_23_435	0.0	0.0
Beetle_23_436	0.0	0.0
Beetle_23_437	0.00014126289023873428	7.063144511936714e-05
Beetle_23_438	0.0	0.0
Beetle_23_439	0.0	0.0
Beetle_23_440	0.0	0.0
Beetle_23_441	0.0	0.0
Beetle_23_442	0.0	0.0
Beetle_23_443	0.0	0.0
Beetle_23_444	0.0005708577137148566	0.0002854288568574283
Beetle_23_445	0.0	0.0001411631846414455
Beetle_23_446	0.0	0.0
Beetle_23_447	0.0	0.00014076576576576576
Beetle_23_448	0.0	0.0
Beetle_23_449	0.00014170327334561429	7.085163667280714e-05
Beetle_23_450	0.0	0.0
Berry_04_124	0.0011621150493898896	0.999418942475305
BF_03_243	0.0007137758743754461	0.9996431120628123
BigTimber10_43	0.031259720062208396	0.9831259720062209
BigTimber10_44	0.013363989078890645	0.9933180054605547
BigTimber10_45	0.06519529548424569	0.9634819224626107
BigTimber10_46	0.025878270926702328	0.9837357235795865
Bobtail_11_232	0.0	0.00017834849295523454
Bobtail_11_240	0.004519774011299435	0.0022598870056497176
Bram_17_01	0.0	0.0
Bram_17_02	0.0004492362982929021	0.00022461814914645105
Bram_17_03	0.0	0.0
Bram_17_04	0.0001484560570071259	7.422802850356295e-05
Bram_17_05	0.0	0.0
Bram_17_06	0.0	0.0
Bram_17_07	0.0	0.0
Bram_17_08	0.0	0.0
Bram_17_09	0.0	0.0
Bram_17_10	0.0	0.0
Bram_17_11	0.0	0.0
Bram_17_12	0.0	0.0
Bram_17_13	0.0004330254041570439	0.00021651270207852195
Bram_17_14	0.0	0.0
Bram_17_15	0.00043091065785693766	0.00021545532892846883
Bram_17_16	0.0	0.0
Bram_17_17	0.0	0.0
Bram_17_18	0.0	0.0
Bram_17_19	0.0	0.0
Bram_17_20	0.0	0.0
Bram_17_21	0.0	0.0
Bram_17_22	0.00014547570555717196	7.273785277858598e-05
Bram_17_23	0.0	0.0
Bram_17_24	0.0	0.0
Bram_17_25	0.0	0.0
Bram_17_26	0.0	0.0
Bram_17_27	0.0	0.0
Bram_17_28	0.0	0.0
Bram_17_29	0.0	0.0
Bram_17_30	0.0	0.0
BRAM_19_01	0.15723072070651317	0.10290175051253746
BRAM_19_02	0.14982728842832468	0.13003742084052966
BRAM_19_03	0.1250585480093677	0.08782201405152225
BRAM_19_04	0.18091393974340492	0.1306760847628658
BRAM_19_05	0.20395211308235972	0.12750613010240877
BRAM_19_06	0.17647924639387694	0.1360759493670886
BRAM_19_07	0.1421897810218978	0.10598540145985401
BRAM_19_08	0.1280674846625767	0.12001533742331288
